customer_Dependents,internet_InternetService_DSL,internet_StreamingTV,internet_InternetService_Fiber optic,customer_tenure,account_PaperlessBilling,customer_SeniorCitizen,account_Contract_Two year,internet_OnlineSecurity,internet_StreamingMovies,internet_DeviceProtection,account_PaymentMethod_Electronic check,account_Contract_One year,account_Contract_Month-to-month,internet_InternetService_0,internet_OnlineBackup,account_Charges_Monthly,account_Charges_Monthly_Average,internet_TechSupport,Churn
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20.9,20.9,0,1
0,0,0,0,25,1,0,0,0,0,0,0,1,0,1,0,19.5,20.651999999999997,0,0
0,0,1,1,22,1,0,0,0,0,1,0,0,1,0,0,87.0,84.12045454545455,0,0
0,1,0,0,15,1,0,0,0,0,0,1,0,1,0,0,49.0,49.95,0,0
1,0,1,1,28,1,0,0,0,1,0,0,1,0,0,0,90.1,92.81964285714285,0,1
0,0,1,1,3,0,0,0,0,1,0,0,0,1,0,0,90.7,79.21666666666667,0,0
0,0,1,1,47,1,0,0,0,1,1,1,0,1,0,0,100.5,100.15106382978725,0,0
0,1,1,0,67,1,0,1,1,1,1,0,0,0,0,0,85.25,85.2865671641791,1,0
0,0,0,1,18,1,1,0,0,0,0,1,0,1,0,1,74.7,71.92222222222222,0,0
0,1,0,0,62,1,0,1,0,0,1,0,0,0,0,1,60.15,60.53548387096774,1,0
0,1,1,0,41,1,0,0,0,1,1,1,1,0,0,1,80.55,79.60731707317073,0,0
0,1,0,0,44,1,0,0,0,0,0,0,0,1,0,0,50.15,48.61590909090909,0,0
0,0,0,1,53,1,0,0,0,1,1,0,1,0,0,1,94.45,95.14622641509433,1,0
0,0,0,0,48,1,0,1,0,0,0,0,0,0,1,0,20.05,21.583333333333332,0,0
0,0,1,1,54,1,1,0,1,1,1,0,1,0,0,1,115.6,119.09351851851852,1,0
0,1,0,0,48,1,0,0,1,1,1,0,0,1,0,0,45.3,44.6875,0,1
0,0,1,1,24,1,0,0,0,1,0,0,0,1,0,1,99.65,100.20208333333333,0,0
0,0,0,1,33,0,0,1,0,0,0,0,0,0,0,1,80.6,80.33636363636363,1,0
0,1,1,0,66,0,0,1,1,1,0,1,0,0,0,1,85.25,83.91439393939395,1,0
1,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,69.55,66.73333333333333,0,0
0,1,0,0,13,0,0,1,0,0,1,0,0,0,0,0,35.4,34.646153846153844,1,0
1,1,1,0,63,0,0,1,1,1,1,0,0,0,0,1,83.5,86.26984126984127,0,0
1,0,0,1,23,0,0,0,0,0,1,1,0,1,0,1,83.8,82.6195652173913,1,1
1,0,0,0,52,0,0,1,0,0,0,0,0,0,1,0,25.6,25.66346153846154,0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,20.75,22.366666666666664,0,0
0,1,0,0,10,1,0,0,0,1,0,0,0,1,0,0,56.75,50.325,0,0
1,0,0,0,72,0,0,1,0,0,0,0,0,0,1,0,20.1,20.289583333333333,0,0
0,0,1,1,29,1,0,0,0,1,1,0,0,1,0,0,98.8,96.79655172413793,1,0
0,0,1,1,62,1,1,0,1,1,1,1,1,0,0,0,104.85,101.82096774193548,0,0
0,1,1,0,41,1,0,0,0,1,1,1,1,0,0,0,73.0,73.19999999999999,0,1
0,0,0,1,43,1,0,0,0,0,0,1,0,1,0,1,77.85,78.27558139534884,0,1
1,0,1,1,26,1,0,1,0,1,1,1,0,0,0,1,105.45,104.4346153846154,1,0
0,0,1,1,19,1,0,0,0,1,1,1,0,1,0,0,96.8,91.73947368421052,0,0
1,0,0,0,72,0,0,1,0,0,0,0,0,0,1,0,24.25,24.78472222222222,0,0
0,0,1,1,45,1,1,0,0,1,1,0,1,0,0,0,102.15,105.23,0,0
0,1,1,0,32,1,0,0,0,1,0,0,1,0,0,0,64.85,62.8421875,0,0
0,0,0,0,41,1,0,0,0,0,0,0,0,1,1,0,25.25,24.303658536585367,0,0
1,0,0,0,65,0,0,1,0,0,0,0,0,0,1,0,24.75,26.386153846153846,0,0
0,0,1,1,55,1,0,0,1,0,0,1,0,1,0,1,96.75,95.25272727272727,0,1
1,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,19.65,20.522727272727273,0,0
0,1,1,0,49,1,0,1,0,1,1,0,0,0,0,0,74.45,75.95714285714286,1,0
0,0,1,1,61,0,0,0,1,0,1,0,0,1,0,0,99.4,97.43688524590164,1,0
1,0,0,0,25,1,0,0,0,0,0,0,0,1,1,0,19.15,19.104,0,0
0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,69.5,69.5,0,1
1,1,0,0,23,1,0,0,0,0,0,1,1,0,0,0,49.45,48.667391304347824,1,0
0,0,0,1,21,1,0,0,0,0,0,1,0,1,0,0,73.7,74.22380952380952,0,0
0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,79.7,79.7,0,1
0,0,0,1,5,1,1,0,0,0,1,0,0,1,0,0,79.9,68.78999999999999,0,1
0,1,1,0,24,0,0,0,1,1,0,0,1,0,0,0,74.4,71.37083333333334,1,0
0,0,0,1,27,0,1,0,0,1,1,0,0,1,0,0,88.3,91.39814814814815,0,1
0,0,0,0,70,0,0,1,0,0,0,0,0,0,1,0,19.8,19.966428571428573,0,0
0,0,0,1,5,1,1,0,0,0,1,0,0,1,0,0,75.55,69.92999999999999,0,1
1,0,0,0,46,1,0,1,0,0,0,0,0,0,1,0,20.2,19.944565217391304,0,0
1,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,71.65,67.875,0,0
1,0,0,0,57,1,0,1,0,0,0,0,0,0,1,0,20.1,19.082456140350878,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71.1,71.1,0,1
0,0,1,1,60,1,1,0,0,1,1,0,1,0,0,0,100.5,100.48333333333333,0,0
1,1,0,0,37,1,0,1,1,0,1,0,0,0,0,0,62.8,61.58783783783784,1,0
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,70.45,70.45,0,1
1,0,1,1,28,0,0,0,0,1,1,0,1,0,0,1,100.35,99.96428571428571,0,0
0,0,0,0,24,1,1,0,0,0,0,0,0,1,1,0,20.3,19.164583333333333,0,0
0,0,0,1,62,1,0,0,1,0,1,1,1,0,0,1,92.05,92.83548387096775,0,0
1,0,0,0,18,0,0,0,0,0,0,0,1,0,1,0,20.15,21.71388888888889,0,1
0,1,0,0,5,0,0,0,1,0,0,1,0,1,0,0,54.2,61.65,1,1
1,0,0,0,20,0,0,0,0,0,0,0,0,1,1,0,20.35,22.130000000000003,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,70.75,70.75,0,1
0,0,1,1,35,1,0,0,0,1,1,0,1,0,0,1,102.35,103.60285714285715,0,1
0,1,1,0,52,1,1,0,0,0,1,1,0,1,0,1,50.5,49.35192307692308,1,0
0,0,0,1,30,1,0,0,0,1,0,1,0,1,0,0,85.0,87.475,0,1
0,1,0,0,72,0,0,1,1,0,1,0,0,0,0,1,42.1,41.138888888888886,0,0
0,0,0,1,15,0,1,0,0,0,0,1,0,1,0,0,75.65,76.44333333333334,0,1
1,0,1,1,70,1,0,1,1,1,1,1,0,0,0,1,114.6,112.60714285714286,1,0
1,1,0,0,66,0,0,1,1,0,0,0,0,0,0,1,65.7,66.3469696969697,1,0
0,0,0,1,55,1,1,0,0,0,0,1,0,1,0,0,74.0,73.68,0,0
0,0,0,1,55,1,1,0,0,0,1,1,0,1,0,1,85.45,88.63090909090909,0,1
0,1,1,0,57,1,1,0,0,0,1,0,1,0,0,1,71.1,72.63333333333334,0,0
0,0,1,1,72,1,0,1,1,1,1,1,0,0,0,1,109.55,113.40416666666667,0,0
0,0,0,0,28,0,0,0,0,0,0,0,0,1,1,0,20.5,20.10892857142857,0,0
0,1,1,0,54,1,0,1,1,1,0,0,0,0,0,1,74.55,77.61944444444444,0,0
1,0,0,1,24,1,1,0,1,0,0,1,0,1,0,0,79.85,77.40625,0,0
0,1,0,0,2,1,0,0,1,1,0,0,0,1,0,0,62.15,56.55,0,0
1,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,21.05,19.650000000000002,0,0
0,0,0,1,51,1,1,0,0,0,0,0,1,0,0,1,79.6,77.93529411764706,0,0
0,1,1,0,13,0,0,0,0,1,0,0,0,1,0,1,73.35,71.6576923076923,1,0
0,1,1,0,58,0,0,1,0,0,1,0,0,0,0,1,70.1,69.80948275862069,1,0
1,1,0,0,18,1,0,0,0,0,1,0,1,0,0,0,54.4,53.172222222222224,1,0
0,0,0,0,29,1,0,1,0,0,0,0,0,0,1,0,19.55,17.99310344827586,0,0
1,1,1,0,72,0,0,1,1,0,0,0,0,0,0,1,74.55,75.42569444444445,1,0
1,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,23.9,22.907042253521126,0,0
0,1,0,0,70,1,0,1,1,0,1,0,0,0,0,1,44.6,43.68785714285715,1,0
0,0,1,1,9,1,0,0,0,1,0,1,0,1,0,0,95.5,92.12222222222222,0,1
1,0,0,1,20,1,0,0,0,1,1,0,0,1,0,0,95.5,95.81,1,0
0,1,0,0,69,1,0,0,1,1,1,0,1,0,0,1,78.6,77.62971014492753,1,1
0,0,1,1,63,0,0,0,1,0,1,0,1,0,0,1,104.5,104.61587301587302,1,0
0,1,0,0,7,0,0,0,1,0,1,1,0,1,0,1,61.4,62.699999999999996,0,0
1,1,0,0,69,1,0,1,1,1,1,0,0,0,0,0,43.95,42.9,0,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,25.9,27.0,0,1
0,0,0,1,9,0,0,0,0,0,1,1,0,1,0,1,80.55,72.65555555555555,0,0
1,0,0,1,46,0,0,1,1,1,1,0,0,0,0,0,99.65,100.65652173913043,1,0
0,0,1,1,60,1,1,0,0,1,1,1,1,0,0,1,97.95,97.78333333333333,0,0
0,0,0,1,27,1,1,0,0,1,1,1,0,1,0,1,95.55,92.97037037037036,0,1
0,0,0,1,16,0,0,0,1,0,1,1,0,1,0,1,90.7,85.93125,0,0
1,0,0,1,22,0,0,0,0,1,0,1,0,1,0,1,83.3,83.90454545454546,0,1
1,0,0,1,41,1,0,0,1,1,1,0,1,0,0,1,101.6,95.86707317073171,0,0
0,0,0,1,4,0,1,0,0,0,0,1,0,1,0,1,72.75,79.4375,0,0
0,0,1,1,24,1,0,0,0,0,1,0,0,1,0,0,88.95,86.36458333333333,0,0
0,0,0,0,38,0,0,1,0,0,0,0,0,0,1,0,20.3,19.553947368421053,0,0
0,1,1,0,25,1,0,0,1,0,1,0,0,1,0,1,78.35,73.516,1,0
0,0,0,1,40,1,0,0,0,0,1,1,0,1,0,1,80.0,79.21875,0,0
0,1,0,0,8,1,0,0,1,0,0,1,0,1,0,0,49.85,45.69375,0,1
1,0,0,0,13,1,0,0,0,0,0,0,0,1,1,0,19.85,19.384615384615383,0,0
1,0,0,1,64,1,0,0,1,0,1,1,0,1,0,1,91.8,93.1328125,0,0
1,0,1,1,62,1,0,0,0,1,1,1,0,1,0,1,100.15,101.34354838709677,0,1
0,0,0,1,20,1,0,0,0,0,0,0,0,1,0,0,69.8,77.0175,0,0
0,1,1,0,14,0,0,0,0,1,0,1,0,1,0,0,46.35,47.69285714285714,0,1
0,1,1,0,57,0,0,1,0,0,1,0,0,0,0,1,69.75,68.32280701754387,1,0
1,1,1,0,12,1,0,0,1,1,0,0,0,1,0,0,69.85,69.79166666666667,0,0
1,0,0,0,59,0,0,1,0,0,0,0,0,0,1,0,25.45,26.000847457627117,0,0
1,1,1,0,59,1,0,1,0,1,0,0,0,0,0,1,75.95,76.98898305084747,1,0
1,0,0,0,53,0,0,1,0,0,0,0,0,0,1,0,19.75,19.85566037735849,0,1
1,1,1,0,45,0,0,0,0,1,1,0,1,0,0,1,78.75,80.01444444444445,0,0
0,0,0,0,50,0,0,1,0,0,0,1,0,0,1,0,19.8,20.264,0,0
0,0,1,1,20,1,0,0,0,1,0,0,0,1,0,0,89.0,91.02250000000001,0,1
0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,25.25,25.25,0,1
1,0,0,0,70,1,0,1,0,0,0,0,0,0,1,0,19.2,20.02,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,25.05,25.05,0,1
0,1,0,0,64,0,0,1,1,1,1,1,0,0,0,0,47.85,49.1796875,1,1
1,0,0,1,49,0,0,0,0,0,0,0,0,1,0,0,75.2,75.06734693877551,0,1
1,0,0,1,28,1,0,0,1,0,0,0,0,1,0,0,74.9,73.87678571428572,0,1
0,0,1,1,72,1,0,1,1,1,1,0,0,0,0,0,111.9,112.09791666666666,1,0
0,0,1,1,13,1,0,0,0,0,0,0,0,1,0,0,81.9,79.14615384615385,0,0
1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,18.85,21.05,0,0
0,0,0,0,53,0,0,1,0,0,0,0,0,0,1,0,18.7,18.975471698113207,0,0
0,0,0,1,63,1,0,0,0,0,0,0,0,1,0,1,81.55,79.82619047619048,0,0
0,1,0,0,10,1,0,1,0,0,0,0,0,0,0,0,29.6,29.905,1,0
0,0,0,0,56,0,0,0,0,0,0,0,1,0,1,0,19.95,20.120535714285715,0,0
0,1,0,0,10,1,0,0,0,0,0,1,0,1,0,0,45.55,40.260000000000005,0,1
0,0,0,1,65,0,0,0,1,1,0,1,1,0,0,0,93.55,93.37307692307692,1,0
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,48.45,48.45,0,0
0,1,1,0,21,1,1,0,1,0,0,1,0,1,0,0,41.9,40.00476190476191,0,1
1,0,0,0,29,0,0,1,0,0,0,0,0,0,1,0,20.2,19.268965517241377,0,0
0,0,0,0,72,1,0,1,0,0,0,0,0,0,1,0,24.15,24.672916666666666,0,0
1,1,1,0,22,1,0,0,1,0,1,0,1,0,0,0,67.5,70.18409090909091,1,1
0,0,1,1,23,1,0,0,1,0,0,0,0,1,0,0,90.05,94.33913043478262,0,1
0,1,1,0,40,0,0,0,0,0,0,0,1,0,0,1,70.75,73.04375,1,0
0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,76.5,81.225,0,1
1,0,0,1,13,0,0,0,1,1,0,1,0,1,0,0,84.05,84.25384615384615,0,1
0,0,0,1,16,1,0,0,0,1,1,0,0,1,0,1,95.6,97.228125,0,1
0,0,1,1,67,1,0,0,1,0,1,0,0,1,0,1,102.95,102.77985074626865,0,1
1,0,0,0,72,0,0,1,0,0,0,0,0,0,1,0,21.0,20.74652777777778,0,0
0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,0,82.3,71.46666666666667,1,0
0,0,0,1,47,0,1,0,1,0,0,1,0,1,0,0,80.35,81.40106382978723,0,1
0,0,0,1,4,1,1,0,0,0,0,1,0,1,0,0,70.65,73.4625,0,0
0,0,0,1,18,1,1,0,0,0,0,1,0,1,0,1,73.55,75.525,0,0
1,0,1,1,21,0,0,0,0,1,1,1,0,1,0,1,104.4,102.7595238095238,0,1
1,1,1,0,62,1,0,0,1,0,1,0,1,0,0,0,70.75,68.76532258064516,1,0
0,0,1,1,7,1,0,0,0,1,1,0,0,1,0,0,98.05,101.85714285714286,0,1
0,1,0,0,29,0,0,0,0,0,1,0,0,1,0,0,48.95,45.6448275862069,0,0
0,1,0,0,48,1,0,0,1,0,0,0,1,0,0,0,60.6,62.192708333333336,1,0
1,1,1,0,53,1,0,0,0,1,1,0,1,0,0,0,78.75,74.38584905660377,1,0
1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,19.0,17.583333333333332,0,0
0,1,0,0,22,1,0,0,1,0,0,0,1,0,0,0,56.25,58.73636363636364,1,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,25.8,25.8,0,1
0,0,1,1,72,1,0,1,0,1,0,1,0,0,0,1,99.4,101.19027777777778,0,0
0,0,1,1,34,1,1,0,0,0,1,0,0,1,0,0,85.2,84.54264705882352,0,0
0,1,0,0,48,1,0,0,0,1,1,0,1,0,0,0,69.55,71.575,1,0
0,1,0,0,21,0,0,0,1,0,0,1,0,1,0,0,28.5,29.969047619047622,0,0
0,0,0,1,71,0,0,0,1,1,0,0,1,0,0,0,97.65,94.19507042253521,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,20.25,20.25,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20.45,20.45,0,0
0,0,0,1,32,1,1,0,0,1,1,1,0,1,0,1,93.5,92.8375,0,0
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,54.65,54.65,0,0
0,1,0,0,63,1,0,1,1,1,1,0,0,0,0,0,71.9,71.0984126984127,1,0
1,0,1,1,72,1,0,1,1,1,1,0,0,0,0,1,116.4,118.65625,1,0
0,0,1,1,53,0,0,1,0,1,1,1,0,0,0,1,105.55,107.2122641509434,0,0
1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,69.25,69.25,0,1
1,1,1,0,50,0,0,0,1,1,0,1,1,0,0,0,75.5,80.512,1,0
0,0,1,1,15,1,0,0,0,1,1,1,0,1,0,0,101.1,100.27,0,1
0,0,1,1,21,1,0,0,0,0,0,1,0,1,0,0,86.05,86.61428571428571,1,0
0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,95.0,95.0,0,1
0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,70.75,77.425,0,1
1,1,0,0,65,0,0,0,1,1,1,0,1,0,0,1,72.45,71.59769230769231,0,1
1,0,0,1,52,0,0,0,0,0,1,0,0,1,0,1,85.8,85.25576923076923,1,0
0,0,1,1,13,1,0,0,0,0,1,1,0,1,0,0,83.2,81.58461538461538,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,19.65,16.8875,0,0
0,0,1,1,46,1,1,0,1,1,1,1,1,0,0,1,110.0,105.97391304347826,0,1
0,0,1,1,53,1,0,0,0,1,1,0,1,0,0,0,94.85,94.3433962264151,0,1
0,0,1,1,40,1,0,0,0,1,1,0,1,0,0,0,105.95,108.38,1,0
1,1,0,0,23,0,0,0,0,0,0,1,0,1,0,1,54.15,57.06304347826087,1,0
0,0,0,1,4,1,0,0,0,1,0,1,0,1,0,0,85.65,84.725,0,1
0,1,1,0,57,1,0,0,1,1,1,0,0,1,0,1,58.75,60.30614035087719,0,0
1,0,1,1,49,1,0,0,0,1,0,0,0,1,0,0,95.4,94.16224489795918,0,0
0,1,0,0,9,1,0,0,1,1,1,0,0,1,0,0,68.25,64.10555555555555,1,0
1,0,1,1,4,1,0,0,0,1,0,1,0,1,0,1,101.7,91.1375,0,1
0,0,0,0,61,0,0,1,0,0,0,0,0,0,1,0,20.25,20.963934426229507,0,0
0,1,1,0,70,1,1,1,0,0,1,0,0,0,0,1,75.5,74.46642857142857,1,0
0,1,0,0,13,1,0,0,1,1,0,1,0,1,0,0,65.85,69.40384615384616,0,0
0,1,1,0,34,0,0,0,0,0,0,0,0,1,0,0,65.0,63.455882352941174,1,0
0,0,0,1,9,1,1,0,0,0,0,1,0,1,0,0,74.55,69.21111111111111,0,1
0,0,0,1,57,0,1,1,1,1,0,1,0,0,0,0,93.75,98.69385964912281,1,0
0,1,0,0,12,1,0,0,1,0,1,0,0,1,0,0,61.65,59.479166666666664,1,1
0,0,1,1,7,1,0,0,0,1,1,1,0,1,0,0,100.4,102.14285714285714,1,0
0,0,0,1,4,1,1,0,0,0,0,1,0,1,0,0,74.9,80.4375,0,1
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,74.45,74.45,0,1
0,1,1,0,44,1,0,0,0,1,1,0,1,0,0,1,85.25,84.18522727272727,1,0
0,1,0,0,45,0,1,0,0,1,0,1,1,0,0,0,34.2,35.48,0,0
0,1,1,0,36,1,0,0,1,1,1,0,1,0,0,0,89.65,93.00277777777778,1,0
0,0,1,1,55,1,1,0,0,1,1,1,1,0,0,0,100.0,100.16909090909091,0,1
0,0,1,1,69,1,0,1,0,0,1,0,0,0,0,1,97.65,97.73260869565217,1,0
0,0,0,1,9,1,0,0,0,0,1,1,0,1,0,1,79.9,82.41111111111111,0,1
1,1,1,0,71,0,0,1,1,1,1,0,0,0,0,1,90.3,88.55352112676057,1,0
0,0,0,1,30,1,0,0,1,1,0,0,0,1,0,1,94.3,89.32333333333332,0,0
1,0,0,0,52,1,0,0,0,0,0,1,1,0,1,0,20.4,20.974038461538463,0,0
1,0,0,0,52,1,0,1,0,0,0,0,0,0,1,0,25.05,24.427884615384617,0,0
0,1,0,0,24,1,0,0,1,0,0,0,0,1,0,0,55.65,58.356249999999996,0,1
1,1,1,0,3,0,0,0,0,1,0,0,0,1,0,0,70.7,75.21666666666667,1,0
1,1,1,0,72,1,0,1,1,1,1,0,0,0,0,0,53.8,54.89513888888889,0,0
0,0,0,1,72,1,0,1,1,1,1,1,0,0,0,1,99.15,103.08472222222223,0,0
0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,50.05,44.8375,1,1
0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,82.3,82.3,0,1
1,1,0,0,51,1,0,0,1,1,0,0,1,0,0,1,69.75,69.8529411764706,1,0
1,1,1,0,51,1,0,0,0,1,1,1,1,0,0,0,56.15,56.84215686274509,1,0
0,1,1,0,72,0,0,1,1,1,1,0,0,0,0,1,86.65,86.45555555555556,1,0
1,0,0,1,64,1,0,0,1,0,0,0,0,1,0,0,86.8,83.23828125,1,0
0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,25.05,28.175,0,1
0,0,1,1,70,1,0,0,1,1,1,0,1,0,0,1,109.5,107.63785714285714,1,1
0,1,1,0,13,0,1,0,0,1,0,1,0,1,0,0,45.3,40.650000000000006,0,0
0,0,1,1,52,0,0,0,1,0,1,1,1,0,0,0,91.25,91.12115384615385,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,20.75,20.157142857142855,0,0
1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,19.9,19.1625,0,0
0,0,1,1,2,1,0,0,0,1,1,1,0,1,0,0,95.85,98.85,0,1
0,1,0,0,46,0,0,0,0,0,1,0,1,0,0,0,33.7,33.43152173913043,1,0
1,1,0,0,54,0,0,1,0,1,1,0,0,0,0,0,63.35,63.13148148148148,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,19.3,19.3,0,1
1,1,1,0,72,0,0,1,1,1,1,0,0,0,0,1,65.7,63.54652777777778,1,0
0,1,0,0,66,1,0,1,1,1,1,0,0,0,0,1,74.6,72.7030303030303,0,0
1,0,1,1,16,1,0,0,1,1,1,1,0,1,0,0,112.95,117.659375,1,0
0,0,1,1,3,1,0,0,0,0,1,0,0,1,0,0,88.35,87.35000000000001,1,1
1,1,1,0,11,1,0,0,1,0,0,0,0,1,0,0,65.15,65.75909090909092,0,0
1,1,1,0,71,0,0,1,1,1,0,0,0,0,0,1,59.7,58.06549295774647,1,0
0,1,1,0,9,1,0,0,0,0,0,0,0,1,0,0,34.7,32.900000000000006,0,1
0,0,0,0,57,0,0,1,0,0,0,0,0,0,1,0,20.65,19.74736842105263,0,0
0,0,1,1,9,1,1,0,0,1,1,1,0,1,0,0,100.5,102.06666666666666,0,1
0,0,0,0,62,1,0,0,0,0,0,0,1,0,1,0,23.75,23.335483870967742,0,0
1,0,0,0,72,0,0,1,0,0,0,0,0,0,1,0,19.9,21.24513888888889,0,0
0,0,1,1,66,0,1,0,0,1,1,0,1,0,0,1,108.1,109.67575757575759,0,0
0,1,1,0,16,1,1,0,0,0,0,0,0,1,0,1,39.0,42.490625,0,1
0,0,0,0,16,1,0,0,0,0,0,0,0,1,1,0,20.6,20.640625,0,0
1,0,0,0,58,1,0,0,0,0,0,1,1,0,1,0,19.55,19.117241379310343,0,0
0,0,0,1,4,1,0,0,1,0,0,1,0,1,0,0,80.15,79.9625,0,0
1,0,0,0,72,0,0,1,0,0,0,0,0,0,1,0,20.3,19.460416666666667,0,0
0,0,1,1,67,0,0,0,1,1,1,0,1,0,0,1,109.9,109.43880597014925,0,0
1,1,1,0,71,0,0,1,1,1,1,1,0,0,0,1,90.4,93.91619718309859,1,0
0,0,0,0,72,0,1,1,0,0,0,0,0,0,1,0,25.4,25.12986111111111,0,0
1,1,0,0,15,0,0,0,0,0,0,1,0,1,0,0,46.3,42.63,0,0
1,1,0,0,11,0,0,0,0,0,0,1,0,1,0,0,25.2,29.186363636363637,0,0
1,0,0,0,43,1,0,0,0,0,0,0,1,0,1,0,24.45,23.096511627906978,0,0
1,1,0,0,3,1,0,0,1,0,0,0,0,1,0,0,55.1,51.550000000000004,1,1
1,1,1,0,24,0,0,0,1,1,0,1,1,0,0,1,78.4,76.35000000000001,0,0
0,1,1,0,52,0,0,0,1,0,1,0,1,0,0,0,74.0,74.57019230769231,1,0
1,1,0,0,13,0,0,0,0,0,0,1,0,1,0,1,30.15,29.4,0,0
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,70.85,70.85,0,1
0,1,1,0,55,1,0,1,0,1,1,0,0,0,0,0,77.8,78.60636363636364,0,0
0,0,1,1,42,1,0,1,0,1,1,0,0,0,0,0,99.0,98.45238095238095,1,0
0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,20.75,22.1,0,0
0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,75.5,75.5,1,0
0,0,0,1,27,1,1,0,0,0,0,1,0,1,0,1,81.45,78.59444444444445,0,1
1,1,0,0,17,1,0,0,0,0,1,0,0,1,0,1,66.7,63.35588235294117,1,0
0,1,0,0,2,1,0,0,0,1,0,1,0,1,0,0,34.7,31.125,0,1
0,1,1,0,27,0,1,0,0,1,1,1,0,1,0,1,83.85,85.56296296296296,1,0
0,1,1,0,52,1,1,0,0,1,0,1,0,1,0,1,49.15,49.05576923076923,0,1
0,0,0,1,45,0,0,0,1,1,0,0,1,0,0,1,96.75,98.72777777777777,0,0
0,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,19.1,19.330281690140847,0,0
0,0,0,0,36,1,0,1,0,0,0,0,0,0,1,0,18.55,19.13888888888889,0,0
0,0,0,0,15,0,0,0,0,0,0,0,1,0,1,0,20.1,20.163333333333334,0,0
0,0,1,1,20,1,0,0,1,0,1,0,0,1,0,0,89.4,93.5575,0,0
1,0,0,0,71,0,0,1,0,0,0,0,0,0,1,0,19.8,19.66549295774648,0,0
1,0,0,0,24,0,0,0,0,0,0,0,1,0,1,0,21.05,22.147916666666664,0,0
0,0,1,1,71,1,0,1,0,1,1,1,0,0,0,1,111.25,112.45281690140844,1,0
0,1,1,0,9,0,0,0,0,0,0,0,0,1,0,0,40.65,36.55,1,1
1,1,1,0,66,0,0,1,1,1,1,0,0,0,0,1,89.9,90.28560606060607,1,0
0,0,0,0,30,0,0,1,0,0,0,0,0,0,1,0,19.4,19.283333333333335,0,0
0,1,1,0,47,1,0,0,1,1,1,0,1,0,0,1,86.95,88.06170212765957,1,0
0,0,0,1,7,1,0,0,0,0,0,1,0,1,0,0,75.35,80.66428571428571,0,0
0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,35.55,35.55,0,1
0,1,0,0,46,0,0,0,0,0,0,0,0,1,0,0,44.95,47.15,0,0
0,0,1,1,53,0,0,0,0,0,0,0,0,1,0,0,85.45,85.23113207547169,0,1
1,0,0,0,62,0,0,1,0,0,0,0,0,0,1,0,20.0,20.16290322580645,0,0
0,1,0,0,70,0,0,1,1,1,1,0,0,0,0,0,48.4,49.182857142857145,1,0
0,0,1,1,16,1,0,0,0,1,0,0,0,1,0,1,94.65,91.321875,0,0
0,1,0,0,15,0,0,0,1,0,1,1,0,1,0,0,58.95,63.67666666666666,1,0
0,0,1,1,45,1,0,0,1,1,0,1,1,0,0,1,100.3,99.64333333333333,0,0
0,0,0,1,72,0,0,1,1,1,1,0,0,0,0,1,105.6,105.29861111111111,1,0
